time,distance,x_A,y_A,x_B,y_B
18.885000,0.065328,0.822389,-1.632790,0.792754,-1.691009
18.890000,0.062463,0.805950,-1.635067,0.777437,-1.690643
18.895000,0.059574,0.789398,-1.637361,0.761980,-1.690251
18.900000,0.056665,0.772738,-1.639673,0.746387,-1.689838
18.905000,0.053738,0.755971,-1.642005,0.730664,-1.689411
18.910000,0.050797,0.739101,-1.644359,0.714817,-1.688975
18.915000,0.047844,0.722129,-1.646735,0.698850,-1.688534
18.920000,0.044883,0.705058,-1.649136,0.682769,-1.688093
18.925000,0.041917,0.687890,-1.651561,0.666577,-1.687655
18.930000,0.038951,0.670626,-1.654011,0.650279,-1.687225
18.935000,0.035988,0.653269,-1.656488,0.633878,-1.686805
18.940000,0.033035,0.635819,-1.658991,0.617379,-1.686400
18.945000,0.030097,0.618278,-1.661520,0.600784,-1.686011
18.950000,0.027183,0.600647,-1.664077,0.584096,-1.685641
18.955000,0.024306,0.582927,-1.666660,0.567319,-1.685293
18.960000,0.021482,0.565119,-1.669270,0.550454,-1.684968
18.965000,0.018738,0.547224,-1.671906,0.533505,-1.684669
18.970000,0.016114,0.529243,-1.674568,0.516474,-1.684397
18.975000,0.013680,0.511176,-1.677255,0.499363,-1.684153
18.980000,0.011556,0.493024,-1.679966,0.482173,-1.683939
18.985000,0.009937,0.474787,-1.682700,0.464906,-1.683755
18.990000,0.009092,0.456466,-1.685457,0.447565,-1.683603
18.995000,0.009228,0.438060,-1.688235,0.430150,-1.683483
19.000000,0.010298,0.419571,-1.691033,0.412662,-1.683396
19.005000,0.012048,0.400997,-1.693849,0.395103,-1.683341
19.010000,0.014221,0.382340,-1.696682,0.377474,-1.683319
19.015000,0.016644,0.363599,-1.699529,0.359776,-1.683331
19.020000,0.019215,0.344774,-1.702391,0.342009,-1.683375
19.025000,0.021876,0.325866,-1.705263,0.324174,-1.683452
19.030000,0.024590,0.306874,-1.708144,0.306271,-1.683562
19.035000,0.027335,0.287798,-1.711033,0.288302,-1.683702
19.040000,0.030096,0.268638,-1.713926,0.270267,-1.683874
19.045000,0.032863,0.249393,-1.716821,0.252165,-1.684075
19.050000,0.035627,0.230065,-1.719716,0.233998,-1.684306
19.055000,0.038385,0.210652,-1.722607,0.215765,-1.684564
19.060000,0.041130,0.191156,-1.725492,0.197467,-1.684849
19.065000,0.043861,0.171574,-1.728369,0.179104,-1.685159
19.070000,0.046572,0.151909,-1.731233,0.160675,-1.685493
19.075000,0.049263,0.132158,-1.734082,0.142181,-1.685850
19.080000,0.051931,0.112324,-1.736913,0.123623,-1.686226
19.085000,0.054573,0.092405,-1.739721,0.104999,-1.686622
19.090000,0.057187,0.072402,-1.742504,0.086310,-1.687034
19.095000,0.059773,0.052315,-1.745257,0.067556,-1.687460
19.100000,0.062327,0.032145,-1.747978,0.048737,-1.687900
19.105000,0.064849,0.011891,-1.750661,0.029853,-1.688349
19.110000,0.067336,-0.008447,-1.753302,0.010904,-1.688806
19.115000,0.069787,-0.028866,-1.755899,-0.008110,-1.689269
19.120000,0.072201,-0.049368,-1.758445,-0.027189,-1.689735
19.125000,0.074575,-0.069951,-1.760937,-0.046333,-1.690201
19.130000,0.076908,-0.090614,-1.763370,-0.065542,-1.690664
19.135000,0.079198,-0.111357,-1.765740,-0.084815,-1.691122
19.140000,0.081443,-0.132179,-1.768040,-0.104152,-1.691571
19.145000,0.083642,-0.153079,-1.770267,-0.123554,-1.692009
19.150000,0.085793,-0.174055,-1.772415,-0.143018,-1.692433
19.155000,0.087893,-0.195107,-1.774479,-0.162547,-1.692839
19.160000,0.089940,-0.216232,-1.776452,-0.182138,-1.693224
19.165000,0.091933,-0.237429,-1.778330,-0.201791,-1.693585
19.170000,0.093870,-0.258697,-1.780106,-0.221506,-1.693918
19.175000,0.095747,-0.280033,-1.781774,-0.241282,-1.694219
19.180000,0.097562,-0.301435,-1.783328,-0.261118,-1.694486
19.185000,0.099313,-0.322901,-1.784760,-0.281013,-1.694713
19.190000,0.100997,-0.344429,-1.786066,-0.300967,-1.694899
19.195000,0.102611,-0.366016,-1.787236,-0.320977,-1.695037
19.200000,0.104153,-0.387659,-1.788264,-0.341044,-1.695125
19.205000,0.105618,-0.409354,-1.789143,-0.361166,-1.695159
19.210000,0.107004,-0.431099,-1.789864,-0.381341,-1.695133
19.215000,0.108306,-0.452889,-1.790419,-0.401568,-1.695044
19.220000,0.109521,-0.474722,-1.790799,-0.421845,-1.694888
19.225000,0.110646,-0.496591,-1.790997,-0.442171,-1.694660
19.230000,0.111674,-0.518494,-1.791002,-0.462543,-1.694354
19.235000,0.112603,-0.540424,-1.790804,-0.482959,-1.693968
19.240000,0.113426,-0.562376,-1.790394,-0.503419,-1.693494
19.245000,0.114140,-0.584345,-1.789762,-0.523918,-1.692929
19.250000,0.114738,-0.606324,-1.788896,-0.544454,-1.692268
19.255000,0.115214,-0.628306,-1.787784,-0.565026,-1.691504
19.260000,0.115563,-0.650283,-1.786416,-0.585629,-1.690632
19.265000,0.115777,-0.672249,-1.784779,-0.606262,-1.689647
19.270000,0.115851,-0.694194,-1.782860,-0.626920,-1.688542
19.275000,0.115777,-0.716108,-1.780645,-0.647600,-1.687312
19.280000,0.115548,-0.737983,-1.778122,-0.668298,-1.685950
19.285000,0.115156,-0.759805,-1.775275,-0.689012,-1.684450
19.290000,0.114594,-0.781565,-1.772090,-0.709735,-1.682804
19.295000,0.113853,-0.803250,-1.768553,-0.730464,-1.681005
19.300000,0.112925,-0.824844,-1.764648,-0.751194,-1.679046
19.305000,0.111804,-0.846335,-1.760360,-0.771919,-1.676920
19.310000,0.110480,-0.867707,-1.755672,-0.792635,-1.674618
19.315000,0.108946,-0.888942,-1.750570,-0.813334,-1.672131
19.320000,0.107197,-0.910023,-1.745038,-0.834011,-1.669451
19.325000,0.105226,-0.930932,-1.739061,-0.854660,-1.666569
19.330000,0.103030,-0.951649,-1.732625,-0.875271,-1.663475
19.335000,0.100605,-0.972153,-1.725715,-0.895838,-1.660159
19.340000,0.097952,-0.992423,-1.718319,-0.916352,-1.656611
19.345000,0.095074,-1.012437,-1.710427,-0.936804,-1.652819
19.350000,0.091976,-1.032173,-1.702028,-0.957184,-1.648773
19.355000,0.088669,-1.051609,-1.693115,-0.977481,-1.644460
19.360000,0.085171,-1.070721,-1.683681,-0.997684,-1.639868
19.365000,0.081505,-1.089489,-1.673725,-1.017780,-1.634985
19.370000,0.077702,-1.107891,-1.663245,-1.037756,-1.629797
19.375000,0.073805,-1.125907,-1.652244,-1.057599,-1.624292
19.380000,0.069869,-1.143516,-1.640727,-1.077292,-1.618455
19.385000,0.065962,-1.160703,-1.628701,-1.096820,-1.612273
19.390000,0.062171,-1.177452,-1.616178,-1.116165,-1.605732
19.395000,0.058602,-1.193748,-1.603171,-1.135308,-1.598818
19.400000,0.055380,-1.209581,-1.589695,-1.154231,-1.591517
19.405000,0.052648,-1.224942,-1.575769,-1.172912,-1.583815
19.410000,0.050553,-1.239823,-1.561413,-1.191331,-1.575701
19.415000,0.049234,-1.254221,-1.546647,-1.209465,-1.567163
19.420000,0.048791,-1.268132,-1.531496,-1.227290,-1.558189
19.425000,0.049268,-1.281557,-1.515981,-1.244784,-1.548770
19.430000,0.050639,-1.294498,-1.500128,-1.261923,-1.538899
19.435000,0.052815,-1.306958,-1.483960,-1.278683,-1.528569
19.440000,0.055668,-1.318942,-1.467502,-1.295042,-1.517778
19.445000,0.059054,-1.330456,-1.450777,-1.310975,-1.506524
19.450000,0.062829,-1.341508,-1.433809,-1.326463,-1.494809
19.455000,0.066866,-1.352107,-1.416621,-1.341484,-1.482638
19.460000,0.071056,-1.362261,-1.399234,-1.356022,-1.470016
19.465000,0.075308,-1.371980,-1.381671,-1.370059,-1.456954
19.470000,0.079548,-1.381275,-1.363950,-1.383582,-1.443465
19.475000,0.083719,-1.390155,-1.346092,-1.396580,-1.429564
19.480000,0.087773,-1.398632,-1.328114,-1.409045,-1.415268
19.485000,0.091676,-1.406716,-1.310034,-1.420970,-1.400596
19.490000,0.095401,-1.414419,-1.291868,-1.432352,-1.385569
19.495000,0.098929,-1.421750,-1.273632,-1.443192,-1.370209
19.500000,0.102247,-1.428720,-1.255339,-1.453490,-1.354541
19.505000,0.105347,-1.435340,-1.237003,-1.463251,-1.338586
19.510000,0.108225,-1.441619,-1.218637,-1.472482,-1.322369
19.515000,0.110880,-1.447569,-1.200253,-1.481191,-1.305913
19.520000,0.113315,-1.453197,-1.181862,-1.489386,-1.289243
19.525000,0.115532,-1.458515,-1.163474,-1.497078,-1.272380
19.530000,0.117539,-1.463530,-1.145099,-1.504280,-1.255348
19.535000,0.119341,-1.468252,-1.126746,-1.511003,-1.238167
19.540000,0.120946,-1.472689,-1.108423,-1.517260,-1.220857
19.545000,0.122363,-1.476850,-1.090139,-1.523065,-1.203439
19.550000,0.123600,-1.480742,-1.071901,-1.528432,-1.185930
19.555000,0.124666,-1.484374,-1.053716,-1.533373,-1.168348
19.560000,0.125569,-1.487753,-1.035590,-1.537903,-1.150709
19.565000,0.126318,-1.490886,-1.017529,-1.542035,-1.133028
19.570000,0.126921,-1.493780,-0.999540,-1.545781,-1.115319
19.575000,0.127387,-1.496442,-0.981627,-1.549154,-1.097596
19.580000,0.127724,-1.498879,-0.963795,-1.552168,-1.079871
19.585000,0.127938,-1.501096,-0.946050,-1.554835,-1.062155
19.590000,0.128039,-1.503101,-0.928395,-1.557165,-1.044459
19.595000,0.128031,-1.504898,-0.910835,-1.559171,-1.026793
19.600000,0.127923,-1.506494,-0.893373,-1.560863,-1.009167
19.605000,0.127720,-1.507894,-0.876013,-1.562252,-0.991588
19.610000,0.127428,-1.509104,-0.858759,-1.563349,-0.974065
19.615000,0.127053,-1.510128,-0.841614,-1.564162,-0.956604
19.620000,0.126601,-1.510972,-0.824580,-1.564701,-0.939214
19.625000,0.126077,-1.511641,-0.807660,-1.564976,-0.921899
19.630000,0.125485,-1.512139,-0.790857,-1.564995,-0.904667
19.635000,0.124830,-1.512471,-0.774174,-1.564766,-0.887522
19.640000,0.124117,-1.512642,-0.757613,-1.564298,-0.870470
19.645000,0.123350,-1.512656,-0.741175,-1.563597,-0.853515
19.650000,0.122533,-1.512517,-0.724864,-1.562672,-0.836662
19.655000,0.121670,-1.512228,-0.708680,-1.561528,-0.819914
19.660000,0.120765,-1.511795,-0.692625,-1.560174,-0.803276
19.665000,0.119821,-1.511221,-0.676701,-1.558615,-0.786751
19.670000,0.118843,-1.510510,-0.660911,-1.556858,-0.770343
19.675000,0.117832,-1.509666,-0.645254,-1.554909,-0.754054
19.680000,0.116793,-1.508691,-0.629732,-1.552774,-0.737886
19.685000,0.115729,-1.507590,-0.614347,-1.550457,-0.721844
19.690000,0.114643,-1.506366,-0.599099,-1.547965,-0.705929
19.695000,0.113539,-1.505023,-0.583991,-1.545303,-0.690144
19.700000,0.112418,-1.503562,-0.569021,-1.542475,-0.674490
19.705000,0.111285,-1.501989,-0.554193,-1.539487,-0.658970
19.710000,0.110143,-1.500305,-0.539505,-1.536343,-0.643586
19.715000,0.108994,-1.498514,-0.524960,-1.533048,-0.628338
19.720000,0.107842,-1.496619,-0.510557,-1.529605,-0.613230
19.725000,0.106689,-1.494622,-0.496297,-1.526019,-0.598261
19.730000,0.105539,-1.492526,-0.482182,-1.522295,-0.583435
19.735000,0.104394,-1.490334,-0.468210,-1.518435,-0.568751
19.740000,0.103259,-1.488050,-0.454383,-1.514445,-0.554211
19.745000,0.102135,-1.485674,-0.440702,-1.510327,-0.539817
19.750000,0.101027,-1.483210,-0.427165,-1.506085,-0.525568
19.755000,0.099937,-1.480660,-0.413775,-1.501722,-0.511467
19.760000,0.098869,-1.478027,-0.400530,-1.497242,-0.497513
19.765000,0.097826,-1.475313,-0.387431,-1.492649,-0.483708
19.770000,0.096811,-1.472521,-0.374478,-1.487945,-0.470053
19.775000,0.095828,-1.469652,-0.361672,-1.483133,-0.456547
19.780000,0.094880,-1.466708,-0.349012,-1.478216,-0.443192
19.785000,0.093971,-1.463693,-0.336498,-1.473198,-0.429988
19.790000,0.093105,-1.460607,-0.324131,-1.468081,-0.416935
19.795000,0.092284,-1.457454,-0.311910,-1.462867,-0.404035
19.800000,0.091512,-1.454235,-0.299835,-1.457560,-0.391286
19.805000,0.090792,-1.450951,-0.287906,-1.452162,-0.378690
19.810000,0.090129,-1.447605,-0.276123,-1.446676,-0.366247
19.815000,0.089525,-1.444200,-0.264486,-1.441104,-0.353958
19.820000,0.088983,-1.440735,-0.252995,-1.435449,-0.341821
19.825000,0.088508,-1.437214,-0.241649,-1.429712,-0.329838
19.830000,0.088101,-1.433638,-0.230448,-1.423896,-0.318008
19.835000,0.087765,-1.430009,-0.219392,-1.418004,-0.306332
19.840000,0.087504,-1.426327,-0.208480,-1.412037,-0.294809
19.845000,0.087319,-1.422596,-0.197713,-1.405998,-0.283440
19.850000,0.087214,-1.418817,-0.187090,-1.399889,-0.272225
19.855000,0.087189,-1.414990,-0.176610,-1.393711,-0.261163
19.860000,0.087247,-1.411118,-0.166274,-1.387467,-0.250254
19.865000,0.087389,-1.407201,-0.156080,-1.381159,-0.239499
19.870000,0.087617,-1.403243,-0.146030,-1.374788,-0.228897
19.875000,0.087930,-1.399242,-0.136121,-1.368357,-0.218448
19.880000,0.088330,-1.395202,-0.126354,-1.361867,-0.208152
19.885000,0.088817,-1.391123,-0.116728,-1.355320,-0.198008
19.890000,0.089390,-1.387007,-0.107243,-1.348717,-0.188017
19.895000,0.090049,-1.382855,-0.097899,-1.342061,-0.178178
19.900000,0.090794,-1.378668,-0.088694,-1.335352,-0.168490
19.905000,0.091624,-1.374447,-0.079629,-1.328593,-0.158954
19.910000,0.092537,-1.370194,-0.070704,-1.321785,-0.149569
19.915000,0.093532,-1.365909,-0.061916,-1.314930,-0.140335
19.920000,0.094608,-1.361593,-0.053267,-1.308029,-0.131251
19.925000,0.095763,-1.357249,-0.044755,-1.301083,-0.122317
19.930000,0.096994,-1.352876,-0.036381,-1.294094,-0.113534
19.935000,0.098300,-1.348476,-0.028143,-1.287064,-0.104899
19.940000,0.099679,-1.344049,-0.020041,-1.279993,-0.096413
19.945000,0.101128,-1.339597,-0.012075,-1.272883,-0.088075
19.950000,0.102645,-1.335121,-0.004243,-1.265736,-0.079886
19.955000,0.104228,-1.330621,0.003453,-1.258552,-0.071844
19.960000,0.105875,-1.326098,0.011016,-1.251333,-0.063948
19.965000,0.107583,-1.321554,0.018445,-1.244080,-0.056200
19.970000,0.109350,-1.316989,0.025742,-1.236794,-0.048597
19.975000,0.111173,-1.312403,0.032906,-1.229476,-0.041139
19.980000,0.113051,-1.307798,0.039937,-1.222128,-0.033827
19.985000,0.114981,-1.303175,0.046838,-1.214751,-0.026659
19.990000,0.116960,-1.298533,0.053608,-1.207345,-0.019634
19.995000,0.118988,-1.293875,0.060247,-1.199911,-0.012753
20.000000,0.121061,-1.289199,0.066757,-1.192452,-0.006015
20.005000,0.123178,-1.284508,0.073137,-1.184967,0.000582
20.010000,0.125336,-1.279802,0.079389,-1.177458,0.007037
20.015000,0.127535,-1.275082,0.085512,-1.169925,0.013351
20.020000,0.129771,-1.270347,0.091508,-1.162370,0.019525
20.025000,0.132044,-1.265599,0.097377,-1.154793,0.025560
20.030000,0.134352,-1.260839,0.103119,-1.147196,0.031455
20.035000,0.136693,-1.256067,0.108735,-1.139579,0.037212
20.040000,0.139065,-1.251282,0.114226,-1.131943,0.042832
20.045000,0.141467,-1.246487,0.119592,-1.124289,0.048315
20.050000,0.143898,-1.241682,0.124833,-1.116618,0.053661
20.055000,0.146356,-1.236866,0.129950,-1.108930,0.058872
20.060000,0.148840,-1.232041,0.134945,-1.101226,0.063948
20.065000,0.151348,-1.227207,0.139816,-1.093507,0.068890
20.070000,0.153881,-1.222365,0.144565,-1.085774,0.073698
20.075000,0.156435,-1.217514,0.149192,-1.078027,0.078373
20.080000,0.159011,-1.212656,0.153698,-1.070268,0.082917
20.085000,0.161607,-1.207791,0.158083,-1.062496,0.087329
20.090000,0.164222,-1.202919,0.162348,-1.054712,0.091611
20.095000,0.166856,-1.198041,0.166493,-1.046918,0.095763
20.100000,0.169507,-1.193156,0.170520,-1.039113,0.099786
20.105000,0.172174,-1.188267,0.174427,-1.031299,0.103681
20.110000,0.174857,-1.183371,0.178217,-1.023476,0.107448
20.115000,0.177555,-1.178472,0.181889,-1.015644,0.111089
20.120000,0.180267,-1.173567,0.185445,-1.007804,0.114603
20.125000,0.182992,-1.168659,0.188883,-0.999956,0.117993
20.130000,0.185730,-1.163747,0.192206,-0.992102,0.121259
20.135000,0.188479,-1.158831,0.195413,-0.984241,0.124401
20.140000,0.191240,-1.153913,0.198506,-0.976375,0.127421
20.145000,0.194012,-1.148991,0.201484,-0.968503,0.130319
20.150000,0.196793,-1.144067,0.204349,-0.960626,0.133096
20.155000,0.199585,-1.139141,0.207100,-0.952744,0.135753
20.160000,0.202385,-1.134213,0.209738,-0.944859,0.138292
20.165000,0.205193,-1.129283,0.212265,-0.936970,0.140712
20.170000,0.208010,-1.124352,0.214680,-0.929078,0.143015
20.175000,0.210833,-1.119420,0.216983,-0.921183,0.145202
20.180000,0.213664,-1.114487,0.219177,-0.913285,0.147273
20.185000,0.216501,-1.109554,0.221260,-0.905386,0.149230
20.190000,0.219345,-1.104620,0.223234,-0.897485,0.151073
20.195000,0.222194,-1.099686,0.225099,-0.889582,0.152804
20.200000,0.225048,-1.094753,0.226855,-0.881679,0.154424
20.205000,0.227907,-1.089820,0.228504,-0.873775,0.155933
20.210000,0.230771,-1.084887,0.230046,-0.865871,0.157333
20.215000,0.233639,-1.079956,0.231481,-0.857967,0.158624
20.220000,0.236511,-1.075025,0.232811,-0.850063,0.159808
20.225000,0.239387,-1.070096,0.234035,-0.842159,0.160885
20.230000,0.242266,-1.065169,0.235154,-0.834257,0.161858
20.235000,0.245147,-1.060243,0.236169,-0.826355,0.162726
20.240000,0.248032,-1.055319,0.237080,-0.818455,0.163491
20.245000,0.250919,-1.050397,0.237888,-0.810556,0.164155
20.250000,0.253808,-1.045478,0.238594,-0.802660,0.164717
20.255000,0.256700,-1.040561,0.239198,-0.794765,0.165180
20.260000,0.259593,-1.035647,0.239701,-0.786872,0.165545
20.265000,0.262487,-1.030736,0.240104,-0.778982,0.165813
20.270000,0.265384,-1.025829,0.240407,-0.771094,0.165984
20.275000,0.268281,-1.020924,0.240610,-0.763209,0.166061
20.280000,0.271179,-1.016023,0.240715,-0.755327,0.166045
20.285000,0.274079,-1.011126,0.240722,-0.747447,0.165936
20.290000,0.276979,-1.006232,0.240632,-0.739571,0.165737
20.295000,0.279880,-1.001343,0.240445,-0.731698,0.165448
20.300000,0.282781,-0.996458,0.240162,-0.723829,0.165071
20.305000,0.285683,-0.991577,0.239785,-0.715963,0.164607
20.310000,0.288585,-0.986701,0.239312,-0.708100,0.164058
20.315000,0.291488,-0.981829,0.238746,-0.700241,0.163425
20.320000,0.294391,-0.976962,0.238088,-0.692386,0.162709
20.325000,0.297294,-0.972101,0.237336,-0.684534,0.161912
20.330000,0.300197,-0.967245,0.236494,-0.676686,0.161036
20.335000,0.303100,-0.962394,0.235560,-0.668842,0.160082
20.340000,0.306004,-0.957548,0.234537,-0.661001,0.159051
20.345000,0.308908,-0.952709,0.233425,-0.653164,0.157945
20.350000,0.311812,-0.947875,0.232224,-0.645331,0.156766
20.355000,0.314716,-0.943047,0.230935,-0.637502,0.155515
20.360000,0.317620,-0.938226,0.229560,-0.629677,0.154194
20.365000,0.320525,-0.933411,0.228099,-0.621855,0.152805
20.370000,0.323431,-0.928603,0.226552,-0.614036,0.151349
20.375000,0.326337,-0.923801,0.224922,-0.606221,0.149828
20.380000,0.329244,-0.919007,0.223208,-0.598410,0.148244
20.385000,0.332152,-0.914219,0.221411,-0.590602,0.146598
20.390000,0.335061,-0.909439,0.219533,-0.582797,0.144892
20.395000,0.337971,-0.904666,0.217574,-0.574996,0.143129
20.400000,0.340883,-0.899901,0.215535,-0.567197,0.141310
20.405000,0.343796,-0.895143,0.213418,-0.559401,0.139436
20.410000,0.346712,-0.890394,0.211222,-0.551608,0.137511
20.415000,0.349629,-0.885652,0.208950,-0.543818,0.135535
20.420000,0.352550,-0.880919,0.206601,-0.536030,0.133510
20.425000,0.355473,-0.876195,0.204177,-0.528244,0.131440
20.430000,0.358399,-0.871479,0.201679,-0.520460,0.129324
20.435000,0.361328,-0.866772,0.199108,-0.512678,0.127167
20.440000,0.364262,-0.862075,0.196465,-0.504898,0.124969
20.445000,0.367200,-0.857386,0.193751,-0.497119,0.122733
20.450000,0.370143,-0.852708,0.190967,-0.489342,0.120461
20.455000,0.373091,-0.848039,0.188114,-0.481565,0.118155
20.460000,0.376045,-0.843380,0.185192,-0.473790,0.115818
20.465000,0.379005,-0.838731,0.182204,-0.466014,0.113450
20.470000,0.381972,-0.834092,0.179150,-0.458239,0.111055
20.475000,0.384946,-0.829464,0.176031,-0.450465,0.108635
20.480000,0.387928,-0.824848,0.172849,-0.442689,0.106191
20.485000,0.390919,-0.820242,0.169604,-0.434914,0.103727
20.490000,0.393919,-0.815647,0.166297,-0.427137,0.101244
20.495000,0.396929,-0.811065,0.162930,-0.419360,0.098745
20.500000,0.399950,-0.806494,0.159504,-0.411581,0.096231
20.505000,0.402982,-0.801935,0.156020,-0.403800,0.093706
20.510000,0.406026,-0.797389,0.152478,-0.396018,0.091171
20.515000,0.409084,-0.792856,0.148881,-0.388233,0.088630
20.520000,0.412155,-0.788336,0.145229,-0.380446,0.086083
20.525000,0.415242,-0.783829,0.141523,-0.372656,0.083534
20.530000,0.418344,-0.779336,0.137765,-0.364863,0.080984
20.535000,0.421463,-0.774856,0.133956,-0.357066,0.078437
20.540000,0.424599,-0.770392,0.130096,-0.349266,0.075894
20.545000,0.427755,-0.765942,0.126187,-0.341462,0.073357
20.550000,0.430930,-0.761507,0.122231,-0.333653,0.070830
20.555000,0.434126,-0.757087,0.118227,-0.325840,0.068314
20.560000,0.437344,-0.752683,0.114178,-0.318022,0.065812
20.565000,0.440585,-0.748296,0.110084,-0.310199,0.063325
20.570000,0.443851,-0.743925,0.105947,-0.302370,0.060857
20.575000,0.447142,-0.739571,0.101768,-0.294535,0.058410
20.580000,0.450461,-0.735234,0.097547,-0.286695,0.055985
20.585000,0.453807,-0.730915,0.093286,-0.278848,0.053585
20.590000,0.457184,-0.726615,0.088986,-0.270994,0.051212
20.595000,0.460591,-0.722334,0.084647,-0.263134,0.048869
20.600000,0.464031,-0.718071,0.080272,-0.255267,0.046557
20.605000,0.467504,-0.713829,0.075861,-0.247392,0.044279
20.610000,0.471013,-0.709606,0.071414,-0.239510,0.042036
20.615000,0.474559,-0.705405,0.066933,-0.231620,0.039832
20.620000,0.478143,-0.701224,0.062420,-0.223722,0.037667
20.625000,0.481767,-0.697066,0.057873,-0.215816,0.035544
